Customer_ID,Region,Age,Average_Premium_Paid,NPS_Score,Years_as_Customer,Feedback
CUST_1534,Ticino,52,2002.97,10,8,I am very satisfied with the claims process.
CUST_1535,Ticino,63,2057.64,10,2,Competitive pricing for a comprehensive policy.
CUST_1536,Ticino,61,1840.12,9,3,Competitive pricing for a comprehensive policy.
CUST_1537,Ticino,71,3486.71,10,4,Customer service was very supportive.
CUST_1538,Ticino,44,3155.1,10,7,I am very satisfied with the claims process.
CUST_1539,Ticino,65,2812.89,8,9,Pricing is similar to other companies.
CUST_1540,Ticino,70,2957.18,10,2,Great value for the premium paid!
CUST_1541,Ticino,43,3396.77,6,6,Unhappy with the claims resolution process.
CUST_1542,Ticino,56,2352.81,8,6,The policy is decent but not outstanding.
CUST_1543,Ticino,56,1036.73,6,4,Unhappy with the claims resolution process.
CUST_1544,Ticino,55,3295.16,9,2,Great value for the premium paid!
CUST_1545,Ticino,58,2585.57,7,3,The policy is decent but not outstanding.
CUST_1546,Ticino,51,2649.67,9,3,Claims were handled quickly and efficiently.
CUST_1547,Ticino,54,1675.91,7,12,Claims process was average.
CUST_1548,Ticino,52,2706.24,8,5,"Customer service was okay, nothing exceptional."
CUST_1549,Ticino,63,2280.2,6,13,Unhappy with the claims resolution process.
CUST_1550,Ticino,47,1547.55,8,5,Pricing is similar to other companies.
CUST_1551,Ticino,58,2115.2,10,6,I am very satisfied with the claims process.
CUST_1552,Ticino,68,2197.33,10,2,Great value for the premium paid!
CUST_1553,Ticino,56,1547.75,9,2,Competitive pricing for a comprehensive policy.
CUST_1554,Ticino,53,3243.89,10,3,Claims were handled quickly and efficiently.
CUST_1555,Ticino,46,2846.34,6,13,The premiums are too expensive for what is offered.
CUST_1556,Ticino,64,1109.11,8,12,Claims process was average.
CUST_1557,Ticino,69,1818.25,8,2,Pricing is similar to other companies.
CUST_1558,Ticino,68,2770.76,10,12,Claims were handled quickly and efficiently.
CUST_1559,Ticino,48,3034.73,6,7,The policy is overpriced compared to competitors.
CUST_1560,Ticino,56,2650.79,10,3,Great value for the premium paid!
CUST_1561,Ticino,46,3133.52,8,12,"Customer service was okay, nothing exceptional."
CUST_1562,Ticino,69,1051.29,7,2,Pricing is similar to other companies.
CUST_1563,Ticino,58,1361.66,10,6,Great value for the premium paid!
CUST_1564,Ticino,56,1643.65,9,8,Competitive pricing for a comprehensive policy.
CUST_1565,Ticino,45,1817.92,6,11,Unhappy with the claims resolution process.
CUST_1566,Ticino,44,2486.94,8,12,The policy is decent but not outstanding.
CUST_1567,Ticino,57,3108.45,10,13,Competitive pricing for a comprehensive policy.
CUST_1568,Ticino,44,1116.45,10,6,Claims were handled quickly and efficiently.
CUST_1569,Ticino,54,1352.9,6,13,Customer service was unresponsive.
CUST_1570,Ticino,55,2763.75,7,6,Service is fine but could improve in some areas.
CUST_1571,Ticino,61,1032.53,8,13,"Customer service was okay, nothing exceptional."
CUST_1572,Ticino,70,2570.23,9,5,I am very satisfied with the claims process.
CUST_1573,Ticino,57,2576.97,9,2,Great value for the premium paid!
CUST_1574,Ticino,44,2670.79,9,5,Great value for the premium paid!
CUST_1575,Ticino,57,1338.73,7,6,Service is fine but could improve in some areas.
CUST_1576,Ticino,49,3271.85,10,2,Customer service was very supportive.
CUST_1577,Ticino,46,3443.48,9,12,I am very satisfied with the claims process.
CUST_1578,Ticino,53,3416.4,10,2,I am very satisfied with the claims process.
CUST_1579,Ticino,60,3154.96,8,12,"Customer service was okay, nothing exceptional."
CUST_1580,Ticino,55,1902.02,10,4,I am very satisfied with the claims process.
CUST_1581,Ticino,41,1434.57,7,14,"Customer service was okay, nothing exceptional."
CUST_1582,Ticino,54,2577.81,8,11,Pricing is similar to other companies.
CUST_1583,Ticino,52,2240.92,6,5,Claims handling took too long.
CUST_1584,Ticino,54,2296.19,10,9,I am very satisfied with the claims process.
CUST_1585,Ticino,62,1164.96,7,7,Claims process was average.
CUST_1586,Ticino,50,1436.63,6,13,Unhappy with the claims resolution process.
CUST_1587,Ticino,47,3287.38,8,2,Claims process was average.
CUST_1588,Ticino,36,2880.63,7,11,Claims process was average.
CUST_1589,Ticino,46,1053.43,10,8,Claims were handled quickly and efficiently.
CUST_1590,Ticino,58,3490.23,9,7,Competitive pricing for a comprehensive policy.
CUST_1591,Ticino,55,1442.34,10,12,I am very satisfied with the claims process.
CUST_1592,Ticino,53,3494.22,8,3,The policy is decent but not outstanding.
CUST_1593,Ticino,48,3116.68,9,6,Customer service was very supportive.
CUST_1594,Ticino,48,2659.57,6,12,The policy is overpriced compared to competitors.
CUST_1595,Ticino,63,2578.39,9,3,Competitive pricing for a comprehensive policy.
CUST_1596,Ticino,66,1130.97,9,12,Customer service was very supportive.
CUST_1597,Ticino,55,2705.47,10,9,Claims were handled quickly and efficiently.
CUST_1598,Ticino,64,1320.78,8,8,"Customer service was okay, nothing exceptional."
CUST_1599,Ticino,57,1930.9,7,11,Pricing is similar to other companies.
CUST_1600,Ticino,62,1399.9,8,14,"Customer service was okay, nothing exceptional."
CUST_1601,Ticino,43,1848.38,7,5,Pricing is similar to other companies.
CUST_1602,Ticino,38,3329.06,10,12,Claims were handled quickly and efficiently.
CUST_1603,Ticino,57,1478.38,8,6,The policy is decent but not outstanding.
CUST_1604,Ticino,44,2435.68,6,13,Customer service was unresponsive.
CUST_1605,Ticino,53,2820.88,8,2,The policy is decent but not outstanding.
CUST_1606,Ticino,59,1688.55,9,3,Claims were handled quickly and efficiently.
CUST_1607,Ticino,56,2584.46,10,12,Competitive pricing for a comprehensive policy.
CUST_1608,Ticino,49,2309.15,9,5,I am very satisfied with the claims process.
CUST_1609,Ticino,58,2897.49,8,13,Service is fine but could improve in some areas.
CUST_1610,Ticino,45,1617.4,9,12,Great value for the premium paid!
CUST_1611,Ticino,48,2602.56,9,6,Competitive pricing for a comprehensive policy.
CUST_1612,Ticino,60,2149.65,9,11,Claims were handled quickly and efficiently.
CUST_1613,Ticino,53,3096.2,8,7,"Customer service was okay, nothing exceptional."
CUST_1614,Ticino,49,2157.0,9,10,Customer service was very supportive.
CUST_1615,Ticino,49,2599.2,9,9,Customer service was very supportive.
CUST_1616,Ticino,58,2853.97,10,6,Customer service was very supportive.
CUST_1617,Ticino,65,2162.93,10,13,Great value for the premium paid!
CUST_1618,Ticino,61,2320.36,10,11,I am very satisfied with the claims process.
CUST_1619,Ticino,43,2341.71,9,8,Great value for the premium paid!
CUST_1620,Ticino,63,3242.85,8,4,"Customer service was okay, nothing exceptional."
CUST_1621,Ticino,44,2501.54,10,12,Claims were handled quickly and efficiently.
CUST_1622,Ticino,64,1783.45,10,5,Great value for the premium paid!
CUST_1623,Ticino,59,2584.27,10,12,Claims were handled quickly and efficiently.
CUST_1624,Ticino,48,1213.92,6,12,The premiums are too expensive for what is offered.
CUST_1625,Ticino,42,2791.17,10,8,I am very satisfied with the claims process.
CUST_1626,Ticino,54,2329.97,7,5,Claims process was average.
CUST_1627,Ticino,38,2810.54,10,11,Claims were handled quickly and efficiently.
CUST_1628,Ticino,60,2848.46,10,6,I am very satisfied with the claims process.
CUST_1629,Ticino,52,2352.78,8,3,Pricing is similar to other companies.
CUST_1630,Ticino,60,2159.87,9,14,Great value for the premium paid!
CUST_1631,Ticino,57,1177.54,10,12,I am very satisfied with the claims process.
CUST_1632,Ticino,57,2107.27,7,6,Service is fine but could improve in some areas.
CUST_1633,Ticino,63,1903.74,9,12,I am very satisfied with the claims process.
CUST_1634,Ticino,54,1159.17,9,8,Claims were handled quickly and efficiently.
CUST_1635,Ticino,63,2434.73,8,5,Pricing is similar to other companies.
CUST_1636,Ticino,49,1132.54,10,7,Claims were handled quickly and efficiently.
CUST_1637,Ticino,44,2989.28,9,14,Customer service was very supportive.
CUST_1638,Ticino,59,1940.26,8,8,Pricing is similar to other companies.
CUST_1639,Ticino,58,2331.14,7,4,Service is fine but could improve in some areas.
CUST_1640,Ticino,49,2883.25,7,10,"Customer service was okay, nothing exceptional."
CUST_1641,Ticino,53,1685.55,9,10,I am very satisfied with the claims process.
CUST_1642,Ticino,54,1529.12,9,11,I am very satisfied with the claims process.
CUST_1643,Ticino,40,2643.02,8,8,Pricing is similar to other companies.
CUST_1644,Ticino,50,1034.96,6,6,Claims handling took too long.
CUST_1645,Ticino,63,2369.87,8,11,"Customer service was okay, nothing exceptional."
CUST_1646,Ticino,65,1779.01,10,3,I am very satisfied with the claims process.
CUST_1647,Ticino,58,2280.86,8,8,Claims process was average.
CUST_1648,Ticino,47,3168.66,9,11,Great value for the premium paid!
CUST_1649,Ticino,54,2897.99,9,3,I am very satisfied with the claims process.
CUST_1650,Ticino,63,3149.91,10,4,Great value for the premium paid!
CUST_1651,Ticino,48,1509.85,7,12,"Customer service was okay, nothing exceptional."
CUST_1652,Ticino,50,1024.85,7,8,Service is fine but could improve in some areas.
CUST_1653,Ticino,50,2360.78,8,13,The policy is decent but not outstanding.
CUST_1654,Ticino,60,2397.0,10,11,Competitive pricing for a comprehensive policy.
CUST_1655,Ticino,50,1589.18,10,11,Customer service was very supportive.
CUST_1656,Ticino,45,3411.75,8,12,"Customer service was okay, nothing exceptional."
CUST_1657,Ticino,66,1010.79,8,9,Pricing is similar to other companies.
CUST_1658,Ticino,57,3389.67,7,8,Pricing is similar to other companies.
CUST_1659,Ticino,32,1423.97,6,10,The premiums are too expensive for what is offered.
CUST_1660,Ticino,53,3218.86,8,5,"Customer service was okay, nothing exceptional."
CUST_1661,Ticino,51,3213.32,9,9,I am very satisfied with the claims process.
CUST_1662,Ticino,56,2741.58,10,10,Great value for the premium paid!
CUST_1663,Ticino,54,1821.38,10,10,Great value for the premium paid!
CUST_1664,Ticino,49,1681.04,9,2,Customer service was very supportive.
CUST_1665,Ticino,63,3183.65,10,5,Claims were handled quickly and efficiently.
CUST_1666,Ticino,54,2429.74,6,4,The policy is overpriced compared to competitors.
CUST_1667,Ticino,52,1756.62,10,11,Customer service was very supportive.
CUST_1668,Ticino,55,1409.18,8,14,Claims process was average.
CUST_1669,Ticino,50,1155.51,7,10,Pricing is similar to other companies.
CUST_1670,Ticino,64,3130.23,10,10,Claims were handled quickly and efficiently.
CUST_1671,Ticino,68,1420.39,8,11,The policy is decent but not outstanding.
CUST_1672,Ticino,41,3407.95,7,11,"Customer service was okay, nothing exceptional."
CUST_1673,Ticino,50,3116.62,8,8,The policy is decent but not outstanding.
CUST_1674,Ticino,60,2164.01,6,4,Customer service was unresponsive.
CUST_1675,Ticino,57,1061.58,7,12,Service is fine but could improve in some areas.
CUST_1676,Ticino,65,2012.18,7,4,Claims process was average.
CUST_1677,Ticino,47,2906.07,9,2,I am very satisfied with the claims process.
CUST_1678,Ticino,58,2613.42,9,10,Claims were handled quickly and efficiently.
CUST_1679,Romandie,44,2912.19,5,10,The premiums are too expensive for what is offered.
CUST_1680,Romandie,40,1514.92,5,7,The premiums are too expensive for what is offered.
CUST_1681,Romandie,44,1053.93,4,6,The policy is overpriced compared to competitors.
CUST_1682,Romandie,32,1182.74,4,5,Unhappy with the claims resolution process.
CUST_1683,Romandie,31,2749.5,5,9,The premiums are too expensive for what is offered.
CUST_1684,Romandie,28,1964.19,3,2,Unhappy with the claims resolution process.
CUST_1685,Romandie,27,3221.81,3,1,Claims handling took too long.
CUST_1686,Romandie,29,1977.34,5,1,The policy is overpriced compared to competitors.
CUST_1687,Romandie,44,1186.89,7,1,The policy is decent but not outstanding.
CUST_1688,Romandie,47,2036.29,2,5,Unhappy with the claims resolution process.
CUST_1689,Romandie,39,2010.35,6,10,The premiums are too expensive for what is offered.
CUST_1690,Romandie,37,2532.23,6,10,Claims handling took too long.
CUST_1691,Romandie,25,1689.87,3,8,The premiums are too expensive for what is offered.
CUST_1692,Romandie,26,2255.0,2,3,The premiums are too expensive for what is offered.
CUST_1693,Romandie,45,3183.68,4,6,The premiums are too expensive for what is offered.
CUST_1694,Romandie,31,1211.92,2,1,The premiums are too expensive for what is offered.
CUST_1695,Romandie,33,3275.17,6,5,Claims handling took too long.
CUST_1696,Romandie,34,1554.48,6,6,The premiums are too expensive for what is offered.
CUST_1697,Romandie,34,2649.88,7,3,The policy is decent but not outstanding.
CUST_1698,Romandie,40,3063.17,5,1,Unhappy with the claims resolution process.
CUST_1699,Romandie,40,2034.09,2,4,Customer service was unresponsive.
CUST_1700,Romandie,36,2971.38,4,3,Customer service was unresponsive.
CUST_1701,Romandie,35,2846.06,6,4,Unhappy with the claims resolution process.
CUST_1702,Romandie,26,2379.6,5,8,Unhappy with the claims resolution process.
CUST_1703,Romandie,29,3414.05,2,9,Unhappy with the claims resolution process.
CUST_1704,Romandie,38,2322.87,7,2,Claims process was average.
CUST_1705,Romandie,42,1714.18,7,2,Claims process was average.
CUST_1706,Romandie,29,1702.04,6,4,Customer service was unresponsive.
CUST_1707,Romandie,36,3358.56,2,5,Unhappy with the claims resolution process.
CUST_1708,Romandie,28,1476.64,6,10,The policy is overpriced compared to competitors.
CUST_1709,Romandie,36,3264.94,4,4,Customer service was unresponsive.
CUST_1710,Romandie,40,2405.01,3,2,Claims handling took too long.
CUST_1711,Romandie,35,2439.86,2,1,Customer service was unresponsive.
CUST_1712,Romandie,27,2957.65,2,10,Claims handling took too long.
CUST_1713,Romandie,27,2560.46,2,4,Claims handling took too long.
CUST_1714,Romandie,38,2009.84,3,7,The policy is overpriced compared to competitors.
CUST_1715,Romandie,31,2456.16,5,8,The premiums are too expensive for what is offered.
CUST_1716,Romandie,48,1036.23,5,6,Claims handling took too long.
CUST_1717,Romandie,41,3494.16,2,3,Claims handling took too long.
CUST_1718,Romandie,31,3425.18,3,3,Customer service was unresponsive.
CUST_1719,Romandie,36,1786.64,7,6,Service is fine but could improve in some areas.
CUST_1720,Romandie,37,2913.92,7,3,Pricing is similar to other companies.
CUST_1721,Romandie,39,3381.79,7,2,Claims process was average.
CUST_1722,Romandie,42,2485.84,3,10,Customer service was unresponsive.
CUST_1723,Romandie,24,1606.27,1,4,Unhappy with the claims resolution process.
CUST_1724,Romandie,28,2160.65,5,9,Claims handling took too long.
CUST_1725,Romandie,35,3109.81,3,1,Unhappy with the claims resolution process.
CUST_1726,Romandie,34,1136.34,3,4,The premiums are too expensive for what is offered.
CUST_1727,Romandie,32,1109.85,6,6,Unhappy with the claims resolution process.
CUST_1728,Romandie,31,3143.69,4,8,Unhappy with the claims resolution process.
CUST_1729,Romandie,37,1325.9,3,9,Claims handling took too long.
CUST_1730,Romandie,25,2482.81,6,8,Customer service was unresponsive.
CUST_1731,Romandie,27,1976.73,5,1,Unhappy with the claims resolution process.
CUST_1732,Romandie,31,2634.64,5,4,Customer service was unresponsive.
CUST_1733,Romandie,31,1663.31,3,9,Customer service was unresponsive.
CUST_1734,Romandie,37,2426.57,3,4,Unhappy with the claims resolution process.
CUST_1735,Romandie,40,3150.64,4,8,The policy is overpriced compared to competitors.
CUST_1736,Romandie,41,3013.39,5,1,Claims handling took too long.
CUST_1737,Romandie,40,2787.03,6,4,Unhappy with the claims resolution process.
CUST_1738,Romandie,33,1792.43,4,6,Unhappy with the claims resolution process.
CUST_1739,Romandie,38,1195.5,6,2,Customer service was unresponsive.
CUST_1740,Romandie,40,1783.35,2,3,Claims handling took too long.
CUST_1741,Romandie,30,2680.49,3,2,Unhappy with the claims resolution process.
CUST_1742,Romandie,32,2600.99,3,2,Customer service was unresponsive.
CUST_1743,Romandie,29,1721.83,2,7,The premiums are too expensive for what is offered.
CUST_1744,Romandie,32,2634.06,6,9,The policy is overpriced compared to competitors.
CUST_1745,Romandie,35,3473.45,7,7,Claims process was average.
CUST_1746,Romandie,35,3292.72,4,10,Claims handling took too long.
CUST_1747,Romandie,32,2564.81,7,8,Pricing is similar to other companies.
CUST_1748,Romandie,40,3493.49,6,3,The policy is overpriced compared to competitors.
CUST_1749,Romandie,41,1795.71,6,4,Unhappy with the claims resolution process.
CUST_1750,Romandie,27,2063.36,3,8,The premiums are too expensive for what is offered.
CUST_1751,Romandie,24,1446.86,2,8,The premiums are too expensive for what is offered.
CUST_1752,Romandie,25,1836.45,6,8,Unhappy with the claims resolution process.
CUST_1753,Romandie,32,1535.19,4,7,The premiums are too expensive for what is offered.
CUST_1754,Romandie,32,2975.69,2,5,Customer service was unresponsive.
CUST_1755,Romandie,42,1891.88,7,3,"Customer service was okay, nothing exceptional."
CUST_1756,Romandie,31,1182.28,6,1,Unhappy with the claims resolution process.
CUST_1757,Romandie,35,3377.35,6,3,The policy is overpriced compared to competitors.
CUST_1758,Romandie,29,1497.08,4,5,Claims handling took too long.
